1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,SalePrice,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemod/Add,YrSold,TotalSF,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_No,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_PreCast,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_A (agr),MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_Oth,SaleType_VWD,SaleType_WD ,Utilities_AllPub,Utilities_NoSewr
0.111453353,1.124535859,-0.108531458,0.042811556,1.441611642,0.307670608,-2.14375947,0.305550987,0.724938,-1.349598145,-1.853194441,-0.857360567,4.153461662,0.979638946,-1.205199945,0.270813422,-0.380088387,0.388382592,0.624119232,-1.322376007,0.732008056,0.592098208,0.904750371,-2.455069178,0.348406727,0.381782112,0.283756032,0.038874948,0.323239552,0.200074671,1.081629553,1.252335418,-0.931002659,-0.213532981,0.843523457,3.491922463,0.137059179,-1.639427462,-1.359898279,-0.089543867,0.761895247,0.734713091,1.770019552,1.591781311,2.367483246,-1.519067133,-0.75658483,0.308225449,-0.054980085,0.031896845,172000,-0.299431356,0.07066669,0.440933152,-0.592367805,1.619679196,-0.027998697,-0.680839806,0.074649717,0.37706713,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.863215219,1.551799954,-0.108531458,0.042811556,1.441611642,0.307670608,0.609567389,2.224041833,-0.306636269,-0.456898097,0.373963004,1.068108416,-0.24046357,-1.939670589,-0.269400182,0.270813422,-0.380088387,0.388382592,-4.231931049,0.467506669,-0.976364881,3.643681279,2.76992806,0.261896574,1.478610588,1.770708893,0.283756032,-1.650609261,0.323239552,0.292866798,2.801077724,1.252335418,-0.931002659,-0.213532981,-2.518027271,-0.236504709,0.549159232,1.638686142,0.756278914,-0.089543867,0.761895247,3.487096174,-0.114438646,0.511787915,0.330376197,-0.596612469,2.292508922,0.308225449,-0.054980085,0.031896845,462000,-0.299431356,0.07066669,2.45519596,1.900909479,0.306550429,1.304425256,1.164203457,0.834375955,2.861071723,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1.197209909,-0.795752209,-0.108531458,0.042811556,1.441611642,-3.994367115,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,-0.24046357,0.979638946,2.487219274,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,0.904750371,0.261896574,-2.325736336,-2.396071448,-2.156242363,-0.805867157,-1.739336637,-4.608022636,0.200519296,-0.757400462,1.368616812,4.426480979,0.843523457,-0.236504709,-0.194874333,0.595649996,0.756278914,-0.089543867,2.102884254,-0.557904065,-0.114438646,1.591781311,-0.712622612,-0.596612469,-0.75658483,0.308225449,-0.054980085,0.031896845,119000,-0.299431356,0.07066669,1.112354088,1.34796492,-0.736228297,-0.343572791,-1.117823736,-1.444802758,0.87497451,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.451013316,-0.795752209,-0.108531458,-3.781687448,-1.008823369,0.307670608,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,-0.24046357,0.979638946,1.062965888,0.270813422,0.035855893,0.388382592,0.624119232,0.467506669,-0.976364881,0.592098208,-0.960427317,0.261896574,-1.417536805,-1.007144668,0.283756032,0.883617052,-3.801912826,0.080421666,-1.059126193,-0.757400462,0.218807077,-0.213532981,0.843523457,-0.236504709,-0.88891713,0.029430373,0.756278914,-0.089543867,-0.310895959,-0.557904065,-0.114438646,0.871785714,-0.712622612,0.325842195,-0.75658483,-3.504286258,-0.054980085,0.031896845,99900,-0.299431356,0.07066669,-0.90190872,-0.132418468,-0.736228297,-1.74612432,0.338789366,-0.68507652,-0.754289082,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.376303774,-0.795752209,-0.108531458,0.042811556,-1.008823369,0.307670608,-1.22598385,1.411447966,-0.306636269,-0.456898097,0.373963004,1.068108416,-0.24046357,-1.939670589,0.170691696,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,-2.684737818,0.592098208,0.904750371,0.261896574,2.275807954,1.770708893,0.283756032,-1.650609261,0.323239552,0.295308696,0.337390792,-0.757400462,-0.931002659,-0.213532981,-2.518027271,-0.236504709,0.373155469,1.012864454,-1.359898279,-0.089543867,-0.57909376,-0.167890268,-0.114438646,1.591781311,-0.712622612,-0.596612469,2.292508922,0.308225449,-0.054980085,0.031896845,315500,-0.299431356,0.07066669,-0.230487784,1.508821519,1.024909108,1.304425256,1.212757227,0.834375955,1.052008245,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1.390295482,-0.795752209,-0.108531458,0.042811556,1.441611642,0.307670608,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,-0.24046357,0.979638946,2.654067294,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,0.904750371,0.261896574,0.116311291,0.381782112,0.283756032,0.883617052,0.323239552,0.190307079,0.348083877,-0.757400462,-0.931002659,4.426480979,0.843523457,-0.236504709,-0.034541251,0.595649996,0.756278914,-0.089543867,2.102884254,-0.557904065,-0.114438646,1.231783512,-0.712622612,0.325842195,-0.75658483,0.308225449,-0.054980085,0.031896845,140500,-0.299431356,0.07066669,1.112354088,1.521388441,-0.736228297,-0.168253849,-0.875054886,0.074649717,1.065839005,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.059245487,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,0.093988086,-0.103528382,-1.349598145,-3.337966071,1.068108416,-0.24046357,0.979638946,-0.21862035,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,-0.960427317,0.261896574,-0.771706027,-1.007144668,0.283756032,0.038874948,0.323239552,0.195190875,-0.759719795,-0.757400462,1.368616812,-0.213532981,-0.837251907,-0.236504709,-0.254707841,0.446644832,0.756278914,-0.089543867,-0.57909376,-0.557904065,-0.114438646,-0.568205481,0.330376197,0.325842195,-0.75658483,0.308225449,-0.054980085,0.031896845,127000,-0.299431356,0.07066669,-0.90190872,-0.177659386,-0.056491053,-0.098126273,0.484450676,-0.68507652,-0.585553804,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.672082306,1.782234522,-0.108531458,-3.781687448,1.441611642,0.307670608,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,-0.24046357,0.979638946,0.871936996,0.270813422,5.443131541,-3.514862453,0.624119232,-3.112258684,1.586194524,0.592098208,-0.960427317,0.261896574,0.560319951,0.381782112,0.283756032,0.883617052,0.323239552,0.068212175,1.06879785,1.252335418,-0.931002659,-0.213532981,0.843523457,-0.236504709,-0.249009412,0.059231406,0.756278914,-0.089543867,0.493697445,-0.557904065,-0.114438646,0.511787915,-0.712622612,-0.596612469,-1.518858268,0.308225449,-0.054980085,0.031896845,149500,-0.299431356,0.07066669,1.783775024,-0.330975832,0.499657601,-1.921443261,-1.603361437,1.594102193,0.512608583,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.362312066,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,-2.14375947,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,-0.24046357,-0.771946775,2.629886421,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,-0.976364881,0.592098208,0.904750371,0.261896574,2.033621412,1.770708893,0.283756032,0.038874948,0.323239552,0.292866798,0.326697706,-0.757400462,-0.931002659,-0.213532981,-0.837251907,-0.236504709,-0.086992704,0.297639668,-1.359898279,-0.089543867,-0.57909376,0.31126954,-0.114438646,0.151790117,-0.22371692,-0.596612469,1.530235484,0.308225449,-0.054980085,0.031896845,248500,-0.299431356,0.07066669,0.440933152,1.496254597,0.561451896,1.304425256,1.164203457,0.074649717,1.038177484,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.41367425,2.411128865,-0.108531458,0.042811556,1.441611642,0.307670608,0.609567389,1.007555156,-0.306636269,-0.456898097,0.373963004,1.068108416,-0.24046357,-0.771946775,-0.378214108,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,1.586194524,0.592098208,0.904750371,0.261896574,1.085057458,1.770708893,0.283756032,-1.650609261,0.323239552,0.270889715,2.458898984,1.252335418,-0.931002659,-0.213532981,-0.837251907,-0.236504709,0.283146187,1.281073749,-1.359898279,-0.089543867,0.761895247,4.874430967,-0.114438646,0.871785714,-0.712622612,-0.596612469,1.530235484,0.308225449,-0.054980085,0.031896845,336000,-0.299431356,0.07066669,1.112354088,0.516034697,1.194843419,0.988851162,0.775773296,0.834375955,1.877704649,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.394054449,-0.795752209,-0.108531458,0.042811556,-2.234040874,0.307670608,-2.14375947,-0.684948047,2.258937043,-0.010548073,-2.595580256,1.068108416,-0.24046357,-0.771946775,-1.275324475,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,-0.960427317,0.261896574,-2.325736336,-2.396071448,-2.156242363,-0.805867157,-1.739336637,-4.608022636,-1.779840166,-0.757400462,-0.931002659,-0.213532981,0.843523457,-0.236504709,-1.10416235,-1.013605774,0.756278914,-0.089543867,-1.115489363,-0.557904065,-0.114438646,0.151790117,-0.321498059,0.325842195,-1.518858268,0.308225449,-0.054980085,0.031896845,75500,-0.299431356,0.07066669,-2.244750592,-0.979428997,0.005303242,0.077192668,-0.535178495,1.594102193,-1.686482343,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.438859325,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,0.586833479,-0.306636269,-1.349598145,0.373963004,-0.857360567,4.153461662,0.979638946,0.088476729,0.270813422,-0.380088387,0.388382592,0.624119232,-3.112258684,-1.830551349,0.592098208,0.904750371,0.261896574,0.060810209,0.381782112,0.283756032,0.883617052,0.323239552,0.219609856,-0.379045946,-0.757400462,1.368616812,-0.213532981,-0.837251907,-0.236504709,-0.05137752,0.565848963,0.756278914,-0.089543867,1.566488651,-0.557904065,0.262452994,0.151790117,-0.288904346,1.248296858,0.005688608,0.308225449,-0.054980085,0.031896845,190000,-0.299431356,0.07066669,-0.230487784,0.561275615,2.160379277,0.252511609,-0.292409645,1.594102193,0.067258094,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.873562904,-0.795752209,-0.108531458,0.042811556,-1.008823369,0.307670608,0.609567389,0.656553071,-0.306636269,-0.456898097,0.373963004,1.068108416,-0.24046357,0.979638946,-1.014171053,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,-0.960427317,0.261896574,-0.771706027,-1.007144668,0.283756032,0.883617052,0.323239552,0.170771894,-1.38205738,-0.757400462,1.368616812,-0.213532981,0.843523457,-0.236504709,-0.377742112,0.53604793,-1.359898279,-0.089543867,-0.57909376,-0.557904065,-0.114438646,0.871785714,-0.712622612,1.248296858,-0.75658483,0.308225449,-0.054980085,0.031896845,129900,-0.299431356,0.07066669,-0.90190872,-0.511939506,-0.736228297,-0.448764155,-1.263485046,-1.444802758,-1.17197805,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.855812229,-0.795752209,-0.108531458,0.042811556,1.441611642,0.307670608,0.609567389,0.983513917,-0.306636269,-0.010548073,0.373963004,1.068108416,-0.24046357,0.979638946,0.151346998,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.976364881,0.592098208,0.904750371,0.261896574,0.338315621,0.381782112,0.283756032,0.038874948,0.323239552,0.212284162,-0.060391994,-0.757400462,1.368616812,-0.213532981,0.843523457,-0.236504709,0.02373814,0.893660323,0.756278914,-0.089543867,-0.57909376,1.893611231,-0.114438646,0.511787915,-0.370388628,-0.596612469,0.005688608,0.308225449,-0.054980085,0.031896845,157000,-0.299431356,0.07066669,0.440933152,1.041332028,-0.118285348,0.147320245,-0.438070955,0.834375955,0.537503952,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.881957929,0.889300571,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,-0.24046357,-0.771946775,0.632546359,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,-0.976364881,0.592098208,0.904750371,0.261896574,-0.342834027,0.381782112,0.283756032,-1.650609261,0.323239552,0.285541104,0.112835993,1.252335418,-0.931002659,-0.213532981,-0.837251907,-0.236504709,-0.128565336,0.744655159,-1.359898279,-0.089543867,0.761895247,-0.557904065,-0.114438646,0.871785714,0.509641617,-0.596612469,0.005688608,0.308225449,-0.054980085,0.031896845,179000,-0.299431356,0.07066669,1.112354088,-0.579800884,-0.736228297,1.199233891,1.018542146,0.074649717,-0.242550942,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.336281309,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,0.233427271,-0.306636269,-1.349598145,0.373963004,-0.857360567,-0.24046357,0.979638946,-0.124314948,0.270813422,-0.380088387,0.388382592,0.624119232,-1.322376007,-0.122178413,-0.933693328,-0.960427317,0.261896574,-0.388244003,-1.007144668,0.283756032,0.883617052,0.323239552,0.197632773,-0.971442891,-0.757400462,0.218807077,-0.213532981,-0.837251907,-0.236504709,0.323941761,0.595649996,-1.359898279,-0.089543867,-0.57909376,0.456131808,-0.114438646,-0.208207682,-0.712622612,1.248296858,-0.75658483,0.308225449,-0.054980085,0.031896845,139500,-0.299431356,0.07066669,-0.230487784,-0.029369709,0.376069011,-0.063062485,-0.729393576,0.834375955,-0.640876846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
