1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemod/Add,YrSold,TotalSF,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_No,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_PreCast,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_A (agr),MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_Oth,SaleType_VWD,SaleType_WD ,Utilities_AllPub,Utilities_NoSewr
-0.655292256,1.057325777,-0.108531458,0.042811556,0.216394136,-3.994367115,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,1.068108416,-0.24046357,0.979638946,0.886445519,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.976364881,0.592098208,-0.960427317,0.261896574,-2.325736336,-2.396071448,-2.156242363,-0.805867157,-1.739336637,-4.608022636,0.43576718,-0.757400462,-0.931002659,-0.213532981,0.843523457,-0.236504709,-0.023014883,-0.119574791,0.756278914,-0.089543867,0.493697445,-0.557904065,-0.114438646,0.151790117,1.829686985,-3.36397646,-0.75658483,-3.504286258,-0.054980085,0.031896845,-0.299431356,0.07066669,0.440933152,-0.315895526,-0.736228297,-1.360422649,-1.603361437,1.594102193,0.111516528,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.991093253,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,0.262276757,-0.306636269,0.882151975,0.373963004,-0.857360567,-0.24046357,0.979638946,-1.275324475,0.270813422,4.195298699,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,-0.960427317,0.261896574,-2.325736336,-2.396071448,-2.156242363,-0.805867157,-1.739336637,-4.608022636,-1.471879299,-0.757400462,-0.931002659,-0.213532981,-0.837251907,3.491922463,-0.74425473,0.446644832,0.756278914,-0.089543867,-0.310895959,-0.557904065,-0.114438646,0.151790117,-0.712622612,0.325842195,-2.281131706,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.230487784,-1.195580052,-0.736228297,-1.360422649,1.115649687,-0.68507652,-1.606263931,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.478004698,-0.030037342,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,-0.160849044,-0.306636269,-0.010548073,0.373963004,-0.857360567,-0.24046357,-1.355808682,-0.714328235,-3.687986413,0.339815175,0.388382592,0.624119232,-1.322376007,-0.122178413,-0.933693328,-0.960427317,0.261896574,-1.160213605,-1.007144668,0.283756032,0.883617052,0.323239552,0.129259627,-1.161779815,-0.757400462,-0.931002659,-0.213532981,0.843523457,3.491922463,-0.520073337,0.297639668,-1.359898279,-0.089543867,0.493697445,-0.557904065,-0.114438646,-0.568205481,-0.712622612,-0.596612469,0.005688608,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.90190872,-1.054830528,-0.736228297,-1.044848555,-1.603361437,1.594102193,-1.328265645,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.990132628,1.076528657,-0.108531458,0.042811556,1.441611642,0.307670608,-1.22598385,1.048425262,-0.306636269,-0.456898097,0.373963004,1.068108416,-0.24046357,-0.771946775,0.20212683,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,-0.976364881,2.117889743,0.904750371,0.261896574,1.453382823,1.770708893,0.283756032,-1.650609261,0.323239552,0.283099206,1.710382988,1.252335418,-0.931002659,-0.213532981,-0.837251907,-0.236504709,0.288456087,0.893660323,0.756278914,-0.089543867,0.761895247,0.701283337,-0.114438646,1.231783512,-0.712622612,-0.596612469,1.530235484,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,2.45519596,1.161974477,0.561451896,1.164170103,0.969988376,0.074649717,1.749078576,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1.866013561,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,-0.24046357,-0.771946775,3.021616554,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,-0.976364881,0.592098208,0.904750371,0.261896574,0.368588939,0.381782112,0.283756032,0.038874948,0.323239552,0.280657308,0.711648789,-0.757400462,-0.931002659,-0.213532981,-0.837251907,-0.236504709,-0.035577329,0.595649996,0.756278914,-0.089543867,-0.57909376,1.007722749,-0.114438646,1.591781311,1.878577554,-0.596612469,1.530235484,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,0.440933152,1.903422863,0.584624757,1.129106315,0.921434606,0.074649717,1.511189494,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.909941345,0.541248358,-0.108531458,0.042811556,-1.008823369,0.307670608,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,-0.24046357,0.979638946,0.66639958,0.270813422,2.659504432,0.388382592,0.624119232,-1.322376007,-0.122178413,-0.933693328,-0.960427317,0.261896574,-0.82720711,-1.007144668,0.283756032,0.883617052,0.323239552,0.156120506,-0.218649662,1.252335418,-0.931002659,-0.213532981,-0.837251907,-0.236504709,-0.364791136,0.148634504,0.756278914,-0.089543867,0.493697445,-0.557904065,-0.114438646,0.871785714,0.346673053,0.325842195,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.230487784,-0.544613503,-0.736228297,-1.114976132,0.581558216,-1.444802758,-0.437564666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.118010661,1.215749542,-0.108531458,0.042811556,0.216394136,0.307670608,-2.14375947,1.252775791,-0.306636269,-0.456898097,0.373963004,1.068108416,-0.24046357,-0.771946775,-0.960973134,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,1.586194524,0.592098208,0.904750371,0.261896574,0.66123101,0.381782112,0.283756032,0.038874948,0.323239552,0.270889715,0.987530399,1.252335418,-0.931002659,-0.213532981,-0.837251907,-0.236504709,0.258280313,0.685053094,-1.359898279,-0.089543867,0.761895247,2.395057542,-0.114438646,0.511787915,0.509641617,-0.596612469,1.530235484,0.308225449,-0.054980085,0.031896845,6.572634825,0.07066669,0.440933152,0.166674271,0.870423371,0.988851162,0.727219526,-1.444802758,0.733900752,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.470601708,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,0.204577784,-0.306636269,0.882151975,0.373963004,1.068108416,-0.24046357,0.979638946,-0.211366089,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,-0.960427317,0.261896574,-0.146057462,-1.007144668,0.283756032,-1.650609261,0.323239552,0.190307079,-1.074096513,-0.757400462,1.368616812,-0.213532981,0.843523457,-0.236504709,0.117114676,0.53604793,0.756278914,-0.089543867,-0.57909376,-0.290466032,-0.114438646,0.151790117,-0.712622612,-0.596612469,-1.518858268,-1.598030404,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.230487784,-0.150012158,0.190686126,-0.168253849,-0.875054886,-0.68507652,-0.773652147,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.688872356,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,-0.713797533,2.194797711,-0.010548073,-0.368422811,1.068108416,-0.24046357,0.979638946,-0.607932396,0.270813422,-0.380088387,0.388382592,0.624119232,-1.322376007,-0.122178413,-0.933693328,-0.960427317,0.261896574,0.000263574,0.381782112,0.283756032,0.883617052,0.323239552,0.22693555,-1.240908649,-0.757400462,1.368616812,-0.213532981,0.843523457,-0.236504709,-0.300036257,0.446644832,0.756278914,-0.089543867,-0.57909376,-0.557904065,-0.114438646,-0.568205481,-0.712622612,-0.596612469,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.90190872,-0.346056138,0.005303242,0.077192668,-0.535178495,-0.68507652,-0.989412011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.518173516,-0.795752209,-0.108531458,0.042811556,-1.008823369,0.307670608,-1.22598385,1.22152218,-0.306636269,-0.456898097,0.373963004,1.068108416,-0.24046357,-0.771946775,-1.275324475,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,1.586194524,2.117889743,-0.960427317,0.261896574,0.701595434,0.381782112,0.283756032,0.883617052,0.323239552,0.224493652,-1.110453004,-0.757400462,1.368616812,-0.213532981,0.843523457,-0.236504709,-0.386548776,-1.639427462,-1.359898279,-0.089543867,2.102884254,-0.557904065,-0.114438646,-1.288201078,-0.712622612,-0.596612469,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-1.573329656,-0.192739692,-0.411808249,0.322639186,-0.195302105,-1.444802758,-0.820676733,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.199162569,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,-0.30820823,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,4.153461662,0.979638946,1.28059374,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,-0.960427317,0.261896574,-0.872617086,-1.007144668,0.283756032,0.883617052,0.323239552,0.165888098,-0.866650652,-0.757400462,0.218807077,-0.213532981,-0.837251907,-0.236504709,0.065051753,0.446644832,0.756278914,-0.089543867,-0.57909376,0.355842546,-0.114438646,-0.568205481,-0.712622612,2.170751522,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.230487784,0.093786125,-0.736228297,-0.518891732,0.775773296,-1.444802758,-0.505335392,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.145033453,-0.795752209,-0.108531458,0.042811556,-1.008823369,0.307670608,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,-0.24046357,0.979638946,1.578018471,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,-0.960427317,0.261896574,0.080992421,0.381782112,0.283756032,0.038874948,0.323239552,0.202516569,-0.603600745,1.252335418,1.368616812,-0.213532981,0.843523457,-0.236504709,-0.283199988,-1.639427462,-1.359898279,-0.089543867,-0.57909376,-0.557904065,-0.114438646,-0.568205481,0.020735925,-0.596612469,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.230487784,0.402932401,-0.736228297,0.007065092,-0.632286035,0.834375955,-0.165098683,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.378256434,2.187895377,-0.108531458,0.042811556,1.441611642,0.307670608,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,-0.24046357,-0.771946775,1.055711626,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,1.586194524,0.592098208,0.904750371,0.261896574,0.913508657,0.381782112,0.283756032,-1.650609261,0.323239552,0.268447817,1.654778943,1.252335418,0.218807077,-0.213532981,-0.837251907,-0.236504709,0.387142523,-1.639427462,-1.359898279,-0.089543867,0.761895247,1.030009252,-0.114438646,-1.648198876,-0.712622612,-0.596612469,0.767962046,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,1.112354088,-0.139958621,-0.736228297,0.953787374,0.678665756,-1.444802758,0.996685202,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.245773752,-0.795752209,-0.108531458,0.042811556,0.216394136,-3.994367115,0.609567389,-0.569550101,-0.306636269,-0.010548073,0.373963004,1.068108416,-0.24046357,0.979638946,1.186288338,0.270813422,-0.380088387,0.388382592,0.624119232,-2.217317345,-0.976364881,0.592098208,-0.960427317,0.261896574,-0.453836192,-1.007144668,0.283756032,0.883617052,0.323239552,0.161004302,0.568361442,-0.757400462,-0.931002659,-0.213532981,0.843523457,-0.236504709,0.269677172,-1.639427462,-1.359898279,17.86493918,0.493697445,-0.557904065,-0.114438646,0.511787915,-0.712622612,0.325842195,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,0.440933152,0.493414238,0.808629076,-0.589019308,1.018542146,-0.68507652,-0.065517207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.484593416,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,0.788779884,-0.306636269,-0.903248121,0.373963004,1.068108416,-0.24046357,0.979638946,-0.811051725,0.270813422,-0.380088387,0.388382592,0.624119232,-1.322376007,-0.122178413,-0.933693328,-0.960427317,0.261896574,-0.378152897,-1.007144668,0.283756032,0.883617052,0.323239552,0.192748977,-1.084789599,-0.757400462,-0.931002659,-0.213532981,0.843523457,-0.236504709,-0.294596847,0.327440701,0.756278914,-0.089543867,-0.57909376,-0.557904065,-0.114438646,-2.368194473,-0.712622612,1.248296858,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.230487784,-0.16257908,-0.736228297,-0.133190061,-0.826501116,-0.68507652,-0.787482907,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.265330733,0.826891209,-0.108531458,0.042811556,1.441611642,0.307670608,0.609567389,-1.045566627,-0.306636269,1.328501999,0.373963004,-0.857360567,4.153461662,0.979638946,0.359302501,0.270813422,1.667637302,-2.213780772,0.624119232,0.467506669,-0.122178413,-0.933693328,0.904750371,0.261896574,1.307061787,0.381782112,0.283756032,0.883617052,0.323239552,0.126817729,-0.235758599,-0.757400462,-0.931002659,-0.213532981,-0.837251907,-0.236504709,0.101443995,0.148634504,0.756278914,-0.089543867,0.761895247,-0.557904065,-0.114438646,1.231783512,-0.712622612,1.248296858,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,0.440933152,-0.863813316,0.708213346,-1.079912343,1.115649687,0.834375955,-0.624279933,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
